FEEDBACK CUSTOMERS
"orderid","rating"
"US-2013-160178","3"
"US-2013-162677","5"
"US-2013-163461","4"
"US-2013-164399","5"
"US-2013-165078","3"
"US-2013-166646","3"
"US-2013-167472","4"
"US-2013-168032","4"
"US-2013-168074","4"
"US-2014-100482","4"
"US-2014-101770","5"
"US-2014-102106","4"
"US-2014-103926","5"
"US-2014-104661","5"
"US-2014-104682","4"
"US-2014-105473","5"
"US-2014-105830","4"
"US-2014-105935","5"
"US-2014-106663","4"
"US-2014-107636","5"
"US-2014-108315","5"
"US-2014-108798","5"
"US-2014-109358","5"
"US-2014-109575","4"
"US-2014-109995","5"
"US-2014-110485","4"
"US-2014-110576","5"
"US-2014-110996","5"
"US-2014-112249","5"
"US-2014-115252","4"
"US-2014-116365","4"
"US-2014-116652","4"
"US-2014-116897","5"
"US-2014-117247","4"
"US-2014-117282","5"
"US-2014-118157","4"
"US-2014-118556","4"
"US-2014-118794","4"
"US-2014-118941","4"
"US-2014-119438","5"
"US-2014-119522","5"
"US-2014-119816","4"
"US-2014-120117","5"
"US-2014-120166","5"
"US-2014-120607","5"
"US-2014-122637","5"
"US-2014-122749","5"
"US-2014-122798","5"
"US-2014-123834","5"
"US-2014-123862","5"
"US-2014-124387","5"
"US-2014-124695","4"
"US-2014-124779","5"
"US-2014-124821","4"
"US-2014-124828","4"
"US-2014-125808","4"
"US-2014-125913","4"
"US-2014-126207","5"
"US-2014-126669","5"
"US-2014-127026","4"
"US-2014-127579","5"
"US-2014-129546","5"
"US-2014-130085","5"
"US-2014-131849","4"
"US-2014-133200","4"
"US-2014-133361","5"
"US-2014-133760","5"
"US-2014-133781","4"
"US-2014-134075","5"
"US-2014-135160","5"
"US-2014-136721","4"
"US-2014-139465","4"
"US-2014-139647","5"
"US-2014-140424","5"
"US-2014-143770","4"
"US-2014-143812","4"
"US-2014-145597","5"
"US-2014-145954","4"
"US-2014-147221","4"
"US-2014-147501","4"
"US-2014-147886","4"
"US-2014-150595","4"
"US-2014-152989","4"
"US-2014-154487","4"
"US-2014-154781","5"
"US-2014-154872","5"
"US-2014-154991","4"
"US-2014-155425","5"
"US-2014-156293","5"
"US-2014-157315","4"
"US-2014-158141","5"
"US-2014-158218","4"
"US-2014-159814","5"
"US-2014-160192","4"
"US-2014-162558","5"
"US-2014-163657","4"
"US-2014-164245","5"
"US-2014-167500","4"
"US-2014-168116","5"
"US-2014-168949","4"
"US-2014-168984","4"
"US-2014-169376","4"
"US-2014-169635","4"
"WZ-2011-680","3"
"YM-2012-9880","1"
"ZA-2012-3480","3"
"ZA-2012-3540","3"
"ZA-2013-3050","4"
"ZA-2014-300","5"
"ZA-2014-3110","4"
"ZA-2014-5970","4"
"ZA-2014-8330","4"
"ZI-2011-9280","2"
"ZI-2012-180","4"
"ZI-2012-2500","3"
"ZI-2012-4330","4"
"ZI-2012-5310","2"
"ZI-2013-3030","3"
"ZI-2013-5400","3"
"ZI-2013-7360","4"
"ZI-2014-5970","5"
"ZI-2014-9650","5"
"AG-2014-6310","4"
"AG-2014-8620","5"
"AO-2011-1710","1"
"AO-2014-2270","5"
"BO-2012-5950","2"
"BO-2013-1400","4"
"CA-2011-107818","3"
"CA-2011-110352","2"
"CA-2011-113964","4"
"CA-2011-115336","4"
"CA-2011-120887","1"
"CA-2011-124464","3"
"CA-2011-126907","1"
"CA-2011-133592","3"
"CA-2011-134621","4"
"CA-2011-147298","2"
"CA-2011-147543","2"
"CA-2011-152905","4"
"CA-2011-8490","1"
"CA-2012-101910","1"
"CA-2012-108259","3"
"CA-2012-110947","1"
"CA-2012-111507","1"
"CA-2012-112522","2"
"CA-2012-115420","4"
"CA-2012-117898","1"
"CA-2012-118738","2"
"CA-2012-120845","2"
"CA-2012-121132","3"
"CA-2012-144386","4"
"CA-2012-146290","3"
"CA-2012-149601","2"
"CA-2012-149636","3"
"CA-2012-151470","2"
"CA-2012-156482","1"
"CA-2012-158148","1"
"CA-2012-158792","4"
"CA-2012-161452","4"
"CA-2012-163965","3"
"CA-2013-101161","3"
"CA-2013-101546","3"
"CA-2013-109869","4"
"CA-2013-113656","4"
"CA-2013-114895","3"
"CA-2013-116547","5"
"CA-2013-118514","5"
"CA-2013-119165","4"
"CA-2013-122133","3"
"CA-2013-124233","3"
"CA-2013-125920","4"
"CA-2013-133368","5"
"CA-2013-134789","3"
"CA-2013-136434","4"
"CA-2013-140256","5"
"CA-2013-143924","4"
"CA-2013-156503","4"
"CA-2013-158575","3"
"CA-2013-163048","3"
"CA-2013-165218","4"
"CA-2013-165484","4"
"CA-2013-167241","3"
"CA-2013-8250","5"
"CA-2014-104108","5"
"CA-2014-104640","5"
"CA-2014-105851","5"
"CA-2014-118360","4"
"CA-2014-121580","5"
"CA-2014-121615","5"
"CA-2014-123001","5"
"CA-2014-134194","5"
"CA-2014-135937","5"
"CA-2014-140053","5"
"CA-2014-142125","5"
"CA-2014-144365","4"
"CA-2014-146724","4"
"CA-2014-147291","4"
"CA-2014-155936","5"
"CA-2014-164826","4"
"CA-2014-166296","4"
"CA-2014-168641","5"
"CA-2014-169124","5"
"CA-2014-4080","4"
"CA-2014-4130","5"
"CG-2011-4480","4"
"CG-2013-7900","5"
"CG-2014-5880","5"
"CG-2014-80","5"
"CG-2014-9570","5"
"CM-2011-5640","2"
"DJ-2011-470","4"
"EG-2012-8030","2"
"EG-2013-4960","4"
"EG-2013-8830","4"
"EG-2014-4770","4"
"ES-2011-1502054","3"
"ES-2011-1517387","3"
"ES-2011-1647855","1"
"ES-2011-2076928","3"
"ES-2011-2264751","2"
"ES-2011-2736116","4"
"ES-2011-3128239","1"
"ES-2011-3202814","1"
"ES-2011-3448503","3"
"ES-2011-3805636","1"
"ES-2011-3822720","3"
"ES-2011-3954575","1"
"ES-2011-4335650","1"
"ES-2011-4709704","4"
"ES-2011-4932761","1"
"ES-2011-5335590","2"
"ES-2011-5540627","4"
"ES-2012-1355636","2"
"ES-2012-1439705","1"
"ES-2012-1473317","2"
"ES-2012-2223096","4"
"ES-2012-3412393","3"
"ES-2012-3714969","4"
"ES-2012-3874971","1"
"ES-2012-4002217","3"
"ES-2012-4594958","1"
"ES-2012-4656254","3"
"ES-2012-4920028","1"
"ES-2012-5414152","3"
"ES-2012-5676143","3"
"ES-2013-1172576","5"
"ES-2013-1188032","3"
"ES-2013-1434123","4"
"ES-2013-1532910","5"
"ES-2013-1534120","4"
"ES-2013-1668222","5"
"ES-2013-1692384","4"
"ES-2013-1756896","4"
"ES-2013-2041470","3"
"ES-2013-2173269","3"
"ES-2013-2386093","5"
"ES-2013-2493030","4"
"ES-2013-2603153","4"
"ES-2013-2979822","4"
"ES-2013-3378994","3"
"ES-2013-3475290","4"
"ES-2013-3601491","3"
"ES-2013-3903431","4"
"ES-2013-4405513","5"
"ES-2013-4492967","5"
"ES-2013-4777583","4"
"ES-2013-4834847","5"
"ES-2013-5140487","4"
"ES-2013-5291892","4"
"ES-2013-5376470","4"
"ES-2013-5391833","5"
"ES-2013-5676979","3"
"ES-2013-5973321","3"
"ES-2014-1136241","5"
"ES-2014-1311351","4"
"ES-2014-1480923","4"
"ES-2014-1540287","4"
"ES-2014-1577544","4"
"ES-2014-1734818","4"
"ES-2014-1855692","5"
"ES-2014-2012335","5"
"ES-2014-2067525","4"
"ES-2014-2172414","4"
"ES-2014-2178876","5"
"ES-2014-2226967","5"
"ES-2014-2398483","5"
"ES-2014-2440513","5"
"ES-2014-2629745","4"
"ES-2014-2710870","4"
"ES-2014-2992535","5"
"ES-2014-3066003","4"
"ES-2014-3413493","4"
"ES-2014-3937023","5"
"ES-2014-4387160","5"
"ES-2014-4875323","4"
"ES-2014-5079145","5"
"ES-2014-5124272","5"
"ES-2014-5160531","5"
"ES-2014-5218647","4"
"ES-2014-5302686","5"
"ES-2014-5314666","4"
"ES-2014-5375927","5"
"ES-2014-5442118","4"
"ES-2014-5500680","5"
"EZ-2013-6730","4"
"GH-2012-4620","3"
"GH-2014-6340","4"
"HU-2011-7450","4"
"ID-2011-19505","3"
"ID-2011-23978","2"
"ID-2011-29865","3"
"ID-2011-49311","1"
"ID-2011-55142","1"
"ID-2011-64802","3"
"ID-2011-84444","2"
"ID-2012-16257","3"
"ID-2012-32098","2"
"ID-2012-33743","1"
"ID-2012-56913","1"
"ID-2012-67707","3"
"ID-2012-73398","2"
"ID-2012-79922","4"
"ID-2013-10006","5"
"ID-2013-18966","4"
"ID-2013-27016","4"
"ID-2013-34709","5"
"ID-2013-50347","5"
"ID-2013-50872","3"
"ID-2013-54344","4"
"ID-2013-66258","3"
"ID-2013-72551","4"
"ID-2013-75778","4"
"ID-2013-78795","3"
"ID-2014-14934","5"
"ID-2014-22039","5"
"ID-2014-25385","5"
"ID-2014-34737","5"
"ID-2014-48849","5"
"ID-2014-50340","5"
"ID-2014-51439","4"
"ID-2014-52797","5"
"ID-2014-54057","5"
"ID-2014-54589","4"
"ID-2014-56339","4"
"ID-2014-56983","5"
"ID-2014-57739","4"
"ID-2014-74728","4"
"ID-2014-76212","5"
"ID-2014-86887","5"
"IN-2011-11602","4"
"IN-2011-23131","2"
"IN-2011-24349","1"
"IN-2011-27681","3"
"IN-2011-31524","2"
"IN-2011-32126","2"
"IN-2011-45489","2"
"IN-2011-54561","1"
"IN-2011-60539","1"
"IN-2011-62016","2"
"IN-2011-62737","2"
"IN-2011-63808","2"
"IN-2011-71242","1"
"IN-2011-72705","3"
"IN-2011-76198","2"
"IN-2011-76961","4"
"IN-2011-77668","1"
"IN-2011-82330","3"
"IN-2012-10902","4"
"IN-2012-19995","1"
"IN-2012-21836","4"
"IN-2012-21892","1"
"IN-2012-25476","4"
"IN-2012-39777","2"
"IN-2012-41233","3"
"IN-2012-47008","1"
"IN-2012-53105","1"
"IN-2012-64431","2"
"IN-2012-72530","4"
"IN-2013-11679","3"
"IN-2013-13786","5"
"IN-2013-17524","5"
"IN-2013-17566","3"
"IN-2013-18980","5"
"IN-2013-22333","3"
"IN-2013-31083","4"
"IN-2013-33204","4"
"IN-2013-36158","4"
"IN-2013-36235","4"
"IN-2013-50851","3"
"IN-2013-52944","4"
"IN-2013-54078","3"
"IN-2013-54260","3"
"IN-2013-55184","5"
"IN-2013-59356","5"
"IN-2013-59454","4"
"IN-2013-63717","4"
"IN-2013-64851","4"
"IN-2013-69009","3"
"IN-2013-70381","3"
"IN-2013-71116","3"
"IN-2013-76737","3"
"IN-2013-81602","5"
"IN-2013-84087","5"
"IN-2014-12232","5"
"IN-2014-13807","4"
"IN-2014-14458","5"
"IN-2014-25007","5"
"IN-2014-27954","5"
"IN-2014-29116","4"
"IN-2014-34282","5"
"IN-2014-39434","4"
"IN-2014-44138","4"
"IN-2014-48814","4"
"IN-2014-48870","5"
"IN-2014-49815","4"
"IN-2014-50480","5"
"IN-2014-51432","5"
"IN-2014-63206","5"
"IN-2014-64137","5"
"IN-2014-64396","5"
"IN-2014-67434","4"
"IN-2014-68204","5"
"IN-2014-73545","4"
"IN-2014-81847","4"
"IN-2014-86376","5"
"IR-2012-9800","4"
"IR-2013-3510","5"
"IT-2011-1373680","3"
"IT-2011-2861112","2"
"IT-2011-3459226","2"
"IT-2011-5015979","4"
"IT-2011-5334146","4"
"IT-2012-2666705","1"
"IT-2012-4642813","1"
"IT-2012-5223020","4"
"IT-2012-5367645","2"
"IT-2012-5373697","1"
"IT-2013-2332242","4"
"IT-2013-4649004","3"
"IT-2013-4744502","4"
"IT-2013-4881464","4"
"IT-2014-1075109","5"
"IT-2014-1678595","4"
"IT-2014-1912413","5"
"IT-2014-2376562","4"
"IT-2014-2835973","4"
"IT-2014-3511710","4"
"IT-2014-4674372","5"
"IT-2014-4907444","5"
"IT-2014-5524294","5"
"IT-2014-5825471","5"
"IV-2011-1910","2"
"IZ-2011-770","3"
"IZ-2012-5060","4"
"IZ-2013-3730","4"
"IZ-2013-8810","5"
"IZ-2014-4870","5"
"JO-2011-1740","2"
"KE-2011-860","2"
"KE-2013-420","5"
"KE-2014-4540","4"
"KG-2013-5780","3"
"KZ-2011-6440","4"
"LE-2014-6870","5"
"LI-2012-960","1"
"MA-2012-5690","3"
"MD-2013-730","3"
"MD-2014-8510","5"
"MO-2013-4260","5"
"MO-2013-5590","5"
"MO-2014-4410","4"
"MX-2011-100384","4"
"MX-2011-105025","4"
"MX-2011-109414","2"
"MX-2011-128699","1"
"MX-2011-128902","2"
"MX-2011-146584","4"
"MX-2011-147494","1"
"MX-2011-151365","3"
"MX-2011-156755","2"
"MX-2011-168914","1"
"MX-2012-105662","4"
"MX-2012-108238","2"
"MX-2012-113474","3"
"MX-2012-118185","2"
"MX-2012-120789","3"
"MX-2012-128377","2"
"MX-2012-128566","4"
"MX-2012-130680","1"
"MX-2012-135769","2"
"MX-2012-137918","4"
"MX-2012-148733","4"
"MX-2012-153780","2"
"MX-2012-153941","1"
"MX-2012-154151","4"
"MX-2012-154403","2"
"MX-2012-155698","4"
"MX-2012-155733","1"
"MX-2012-158526","1"
"MX-2012-162922","1"
"MX-2013-113075","5"
"MX-2013-119011","3"
"MX-2013-120075","3"
"MX-2013-121370","4"
"MX-2013-124205","3"
"MX-2013-126214","4"
"MX-2013-128741","4"
"MX-2013-131093","4"
"MX-2013-131793","5"
"MX-2013-133690","5"
"MX-2013-136035","5"
"MX-2013-137449","4"
"MX-2013-137855","3"
"MX-2013-141446","4"
"MX-2013-141474","3"
"MX-2013-141747","5"
"MX-2013-144575","4"
"MX-2013-147522","3"
"MX-2013-150287","4"
"MX-2013-155110","4"
"MX-2013-159366","4"
"MX-2013-160115","3"
"MX-2013-164021","4"
"MX-2013-168228","4"
"MX-2013-169243","4"
"MX-2014-100090","4"
"MX-2014-101609","5"
"MX-2014-105403","5"
"MX-2014-105641","5"
"MX-2014-108217","4"
"MX-2014-112088","4"
"MX-2014-112802","5"
"MX-2014-113530","5"
"MX-2014-120782","4"
"MX-2014-121916","5"
"MX-2014-121923","5"
"MX-2014-123204","5"
"MX-2014-123645","4"
"MX-2014-127348","5"
"MX-2014-127467","4"
"MX-2014-128566","5"
"MX-2014-129994","5"
"MX-2014-132262","4"
"MX-2014-135608","5"
"MX-2014-139269","4"
"MX-2014-141096","5"
"MX-2014-144813","4"
"MX-2014-148292","5"
"MX-2014-148726","5"
"MX-2014-152275","5"
"MX-2014-154935","4"
"MX-2014-155306","4"
"MX-2014-163566","5"
"MX-2014-168956","5"
"MX-2014-169768","4"
"MZ-2012-1490","4"
"NI-2012-5960","2"
"NI-2012-6420","2"
"NI-2013-300","5"
"NI-2013-3600","4"
"NI-2014-2440","4"
"NI-2014-2970","5"
"PL-2011-4990","2"
"PL-2014-4620","4"
"RO-2014-140","5"
"RS-2011-4710","1"
"RS-2011-5580","4"
"RS-2012-7250","1"
"RS-2013-2890","5"
"RS-2013-7260","4"
"RW-2011-7970","3"
"SA-2013-7790","5"
"SA-2013-8810","4"
"SA-2014-6840","4"
"SF-2011-8650","1"
"SF-2012-1130","4"
"SF-2012-3570","4"
"SF-2014-7280","5"
"SF-2014-8580","5"
"SG-2013-5760","4"
"SI-2013-7840","5"
"SO-2012-80","1"
"SO-2013-9380","5"
"SU-2013-1210","4"
"SU-2014-8900","5"
"SY-2013-4610","4"
"TU-2011-9570","4"
"TU-2012-2310","3"
"TU-2012-400","3"
"TU-2012-5900","1"
"TU-2012-7000","2"
"TU-2012-8530","3"
"TU-2013-2500","4"
"TU-2013-3850","5"
"TU-2013-5780","3"
"TU-2013-7250","3"
"TU-2013-7630","4"
"TU-2013-9120","5"
"TU-2014-2520","5"
"TU-2014-2680","4"
"TU-2014-2840","4"
"TU-2014-330","5"
"TU-2014-8160","5"
"TZ-2013-2370","5"
"UG-2014-4850","4"
"UP-2011-870","4"
"UP-2012-7030","4"
"UP-2014-3380","5"
"UP-2014-8230","4"
"US-2011-111997","2"
"US-2011-112200","3"
"US-2011-112949","3"
"US-2011-123519","4"
"US-2011-125675","4"
"US-2011-127698","3"
"US-2011-140116","2"
"US-2011-143287","4"
"US-2011-145177","4"
"US-2011-152240","3"
"US-2011-155894","3"
"US-2011-156559","1"
"US-2011-163867","2"
"US-2011-168501","3"
"US-2011-169439","2"
"US-2012-111283","2"
"US-2012-116981","2"
"US-2012-118185","4"
"US-2012-120187","1"
"US-2012-120502","1"
"US-2012-134586","1"
"US-2012-138065","2"
"US-2012-153241","3"
"US-2012-163265","2"
"US-2012-164945","4"
"US-2013-108336","3"
"US-2013-127586","3"
"US-2013-127971","4"
"US-2013-140634","5"
"US-2013-152828","3"
"US-2013-155803","4"
"US-2013-156790","4"
"US-2013-160528","4"
"US-2013-162859","5"
"US-2013-164357","5"
"US-2014-100776","5"
"US-2014-104773","5"
"US-2014-106705","4"
"US-2014-129357","4"
"US-2014-132059","5"
"US-2014-137491","5"
"US-2014-140074","5"
"US-2014-143028","5"
"US-2014-145863","5"
"US-2014-146353","5"
"US-2014-151526","4"
"US-2014-152919","5"
"US-2014-157511","5"
"US-2014-161193","4"
"US-2014-165001","4"
"US-2014-166688","5"
"US-2014-167570","5"
"UZ-2013-5590","3"
"UZ-2013-6940","4"
"UZ-2014-2920","4"
"ZA-2012-3750","3"
"ZA-2013-4040","4"
"ZI-2011-8150","4"
"ZI-2014-4230","5"
"AG-2011-4450","3"
"AG-2013-8990","4"
"AG-2014-6470","4"
"AO-2011-1390","1"
"AU-2011-0","2"
"BO-2011-470","4"
"BO-2013-8060","5"
"CA-2011-102295","1"
"CA-2011-103429","4"
"CA-2011-104738","4"
"CA-2011-106054","2"
"CA-2011-106726","2"
"CA-2011-108609","1"
"CA-2011-110422","3"
"CA-2011-111871","1"
"CA-2011-113257","4"
"CA-2011-115791","4"
"CA-2011-119144","3"
"CA-2011-120096","2"
"CA-2011-121167","2"
"CA-2011-123925","1"
"CA-2011-125556","2"
"CA-2011-127488","4"
"CA-2011-130092","4"
"CA-2011-132451","1"
"CA-2011-132612","1"
"CA-2011-136861","4"
"CA-2011-137092","4"
"CA-2011-140403","3"
"CA-2011-142587","2"
"CA-2011-144666","2"
"CA-2011-153619","1"
"CA-2011-158540","3"
"CA-2011-160094","2"
"CA-2011-162089","2"
"CA-2011-162775","4"
"CA-2011-165393","1"
"CA-2011-166891","3"
"CA-2011-6880","3"
"CA-2011-9510","1"
"CA-2012-102778","2"
"CA-2012-102848","3"
"CA-2012-104297","4"
"CA-2012-104514","2"
"CA-2012-109512","4"
"CA-2012-110877","1"
"CA-2012-111325","1"
"CA-2012-111948","3"
"CA-2012-112452","2"
"CA-2012-114069","2"
"CA-2012-114237","1"
"CA-2012-124107","3"
"CA-2012-124891","1"
"CA-2012-129112","1"
"CA-2012-129322","2"
"CA-2012-129770","3"
"CA-2012-134117","2"
"CA-2012-135853","1"
"CA-2012-140921","1"
"CA-2012-141327","3"
"CA-2012-141768","4"
"CA-2012-142055","4"
"CA-2012-143602","4"
"CA-2012-149678","2"
"CA-2012-150196","1"
"CA-2012-160794","1"
"CA-2012-164882","4"
"CA-2012-168088","4"
"CA-2012-5460","4"
"CA-2012-8880","1"
"CA-2013-100671","4"
"CA-2013-101525","4"
"CA-2013-103730","4"
"CA-2013-106530","3"
"CA-2013-108987","5"
"CA-2013-110492","4"
"CA-2013-111143","4"
"CA-2013-111682","3"
"CA-2013-113425","3"
"CA-2013-113516","3"
"CA-2013-113551","3"
"CA-2013-113600","5"
"CA-2013-114972","3"
"CA-2013-115476","4"
"CA-2013-120558","5"
"CA-2013-121034","3"
"CA-2013-123806","5"
"CA-2013-124772","5"
"CA-2013-126627","3"
"CA-2013-128594","5"
"CA-2013-128916","5"
"CA-2013-129686","3"
"CA-2013-135265","4"
"CA-2013-136231","5"
"CA-2013-140746","5"
"CA-2013-141397","3"
"CA-2013-141957","3"
"CA-2013-143749","5"
"CA-2013-146633","5"
"CA-2013-146766","5"
"CA-2013-147970","5"
"CA-2013-148747","5"
"CA-2013-149783","4"
"CA-2013-152156","3"
"CA-2013-154690","4"
"CA-2013-154998","4"
"CA-2013-156265","4"
"CA-2013-157364","5"
"CA-2013-158841","3"
"CA-2013-159653","5"
"CA-2013-161662","4"
"CA-2013-162187","5"
"CA-2013-162222","4"
"CA-2013-162236","5"
"CA-2013-164350","3"
"CA-2013-167584","3"
"CA-2013-169887","4"
"CA-2013-170","3"
"CA-2013-2790","3"
"CA-2013-9860","4"
"CA-2014-103478","4"
"CA-2014-103520","4"
"CA-2014-104822","4"
"CA-2014-105543","5"
"CA-2014-106831","4"
"CA-2014-107314","4"
"CA-2014-111556","5"
"CA-2014-112900","5"
"CA-2014-113460","5"
"CA-2014-115651","4"
"CA-2014-121216","4"
"CA-2014-126676","4"
"CA-2014-130141","5"
"CA-2014-132682","4"
"CA-2014-133095","4"
"CA-2014-133718","4"
"CA-2014-134635","5"
"CA-2014-136350","5"
"CA-2014-136448","4"
"CA-2014-137449","4"
"CA-2014-138163","4"
"CA-2014-138779","5"
"CA-2014-140326","5"
"CA-2014-144680","4"
"CA-2014-145219","5"
"CA-2014-148264","4"
"CA-2014-149559","5"
"CA-2014-150959","4"
"CA-2014-151008","5"
"CA-2014-151218","4"
"CA-2014-152912","4"
"CA-2014-154732","4"
"CA-2014-155292","4"
"CA-2014-157112","5"
"CA-2014-157966","4"
"CA-2014-158246","4"
"CA-2014-165155","4"
"CA-2014-166499","5"
"CA-2014-167395","4"
"CA-2014-167976","5"
"CA-2014-168837","4"
"CA-2014-580","4"
"CA-2014-6280","4"
"CA-2014-6550","5"
"CA-2014-7620","5"
"CD-2013-4900","5"
"CG-2011-7070","3"
"CG-2011-8680","3"
"CG-2012-2130","3"
"CG-2012-450","1"
"CG-2012-6000","1"
"CG-2013-5500","4"
"CG-2014-1640","5"
"CG-2014-4630","5"
"CM-2011-1770","3"
"CT-2012-4590","2"
"EG-2011-7570","2"
"EG-2012-3730","2"
"EG-2013-1630","4"
"EG-2013-4530","3"
"EG-2013-5760","5"
"EG-2014-3450","4"
"EG-2014-3590","5"
"EG-2014-9390","4"
"EG-2014-9880","4"
"EG-2014-9910","5"
"ES-2011-1426891","4"
"ES-2011-1664904","4"
"ES-2011-2021080","2"
"ES-2011-2041772","2"
"ES-2011-2069466","4"
"ES-2011-2302372","3"
"ES-2011-2469850","4"
"ES-2011-2542245","1"
"ES-2011-3158300","2"
"ES-2011-3248922","1"
"ES-2011-3403155","3"
"ES-2011-3528133","2"
"ES-2011-3729382","4"
"ES-2011-3739047","4"
"ES-2011-3876549","3"
"ES-2011-3995423","4"
"ES-2011-4174897","2"
"ES-2011-4405425","4"
"ES-2011-4694484","1"
"ES-2011-4699764","3"
"ES-2011-5315807","1"
"ES-2011-5340910","2"
"ES-2011-5506008","1"
"ES-2011-5610862","2"
"ES-2011-5827080","1"
"ES-2011-5952460","1"
"ES-2012-1530191","4"
"ES-2012-1951025","2"
"ES-2012-2674466","3"
"ES-2012-2943937","1"
"ES-2012-3424900","2"
"ES-2012-3494145","4"
"ES-2012-3610510","3"
"ES-2012-3876991","4"
"ES-2012-4282810","3"
"ES-2012-4329367","3"
"ES-2012-4487119","4"
"ES-2012-4589770","1"
"ES-2012-4840257","3"
"ES-2012-5053352","1"
"ES-2012-5070100","3"
"ES-2012-5186485","3"
"ES-2012-5298422","2"
"ES-2012-5522696","3"
"ES-2012-5708011","4"
"ES-2012-5752326","4"
"ES-2012-5859259","4"
"ES-2012-5870268","3"
"ES-2012-5897153","3"
"ES-2013-1053198","5"
"ES-2013-1183139","4"
"ES-2013-1215823","3"
"ES-2013-1562914","4"
"ES-2013-1667528","4"
"ES-2013-1713812","5"
"ES-2013-1827845","3"
"ES-2013-1948810","3"
"ES-2013-1954205","5"
"ES-2013-2048769","4"
"ES-2013-2058218","4"
"ES-2013-2165341","3"
"ES-2013-2212527","4"
"ES-2013-2313397","5"
"ES-2013-2428576","5"
"ES-2013-2522918","5"
"ES-2013-2527425","5"
"ES-2013-2633661","5"
"ES-2013-2752798","3"
"ES-2013-3042034","4"
"ES-2013-3078441","4"
"ES-2013-3166498","4"
"ES-2013-3735964","5"
"ES-2013-3967063","3"
"ES-2013-4031061","4"
"ES-2013-4099178","4"
"ES-2013-4117792","3"
"ES-2013-4362848","4"
"ES-2013-4434786","3"
"ES-2013-4444438","4"
"ES-2013-4467739","3"
"ES-2013-4541341","3"
"ES-2013-4632541","5"
"ES-2013-4636934","3"
"ES-2013-4637759","5"
"ES-2013-4662682","3"
"ES-2013-4895029","3"
"ES-2013-4971019","4"
"ES-2013-5254576","5"
"ES-2013-5256775","3"
"ES-2013-5616549","3"
"ES-2013-5634442","3"
"ES-2013-5668540","4"
"ES-2013-5685466","5"
"ES-2013-5802089","5"
"ES-2014-1012006","4"
"ES-2014-1015287","5"
"ES-2014-1378862","5"
"ES-2014-1694278","4"
"ES-2014-1753356","5"
"ES-2014-1972860","5"
"ES-2014-2034971","4"
"ES-2014-2275791","4"
"ES-2014-2386692","4"
"ES-2014-2413465","4"
"ES-2014-2424949","5"
"ES-2014-2433620","4"
"ES-2014-2592303","5"
"ES-2014-2598901","5"
"ES-2014-2683298","5"
"ES-2014-2689172","5"
"ES-2014-2823477","5"
"ES-2014-2860064","5"
"ES-2014-2866560","5"
"ES-2014-3185757","4"
"ES-2014-3229402","4"
"ES-2014-3284851","5"
"ES-2014-3645637","5"
"ES-2014-3744244","5"
"ES-2014-3860822","5"
"ES-2014-3900205","5"
"ES-2014-4000207","4"
"ES-2014-4032097","4"
"ES-2014-4223822","5"
"ES-2014-4308323","5"
"ES-2014-4622860","4"
"ES-2014-4863518","4"
"ES-2014-4876174","5"
"ES-2014-4936686","4"
"ES-2014-5040315","4"
"ES-2014-5295631","4"
"ES-2014-5347900","4"
"ES-2014-5485209","4"
"ES-2014-5507713","5"
"ES-2014-5554891","5"
"ES-2014-5625908","4"
"ES-2014-5813987","4"
"EZ-2014-8670","5"
"GB-2012-3910","3"
"GH-2012-1670","3"
"ID-2011-11392","2"
"ID-2011-17720","3"
"ID-2011-26974","4"
"ID-2011-35045","2"
"ID-2011-37621","3"
"ID-2011-53154","4"
"ID-2011-58040","2"
"ID-2011-68372","4"
"ID-2011-72894","4"
"ID-2011-79341","3"
"ID-2011-86950","2"
"ID-2012-24335","2"
"ID-2012-25315","1"
"ID-2012-28255","4"
"ID-2012-50193","2"
"ID-2012-53259","2"
"ID-2012-66111","4"
"ID-2012-70857","3"
"ID-2012-72544","4"
"ID-2012-73062","3"
"ID-2012-78207","4"
"ID-2012-80412","4"
"ID-2012-82393","1"
"ID-2012-82610","3"
"ID-2013-16110","5"
"ID-2013-30075","3"
"ID-2013-30103","5"
"ID-2013-33421","3"
"ID-2013-33862","4"
"ID-2013-34555","5"
"ID-2013-57333","3"
"ID-2013-60896","4"
"ID-2013-61155","4"
"ID-2013-63640","4"
"ID-2013-65565","5"
"ID-2013-68022","3"
"ID-2013-84066","5"
"ID-2013-85956","3"
"ID-2014-10160","5"
"ID-2014-17279","4"
"ID-2014-17314","5"
"ID-2014-24391","4"
"ID-2014-35269","4"
"ID-2014-42297","4"
"ID-2014-44124","4"
"ID-2014-44131","5"
"ID-2014-51509","4"
"ID-2014-58271","5"
"ID-2014-59279","5"
"ID-2014-74973","5"
"ID-2014-77675","4"
"ID-2014-80300","4"
"ID-2014-82694","4"
"ID-2014-86649","5"
"ID-2014-86873","5"
"IN-2011-10426","2"
"IN-2011-14332","1"
"IN-2011-15165","2"
"IN-2011-15984","1"
"IN-2011-18812","1"
"IN-2011-22396","1"
"IN-2011-28920","4"
"IN-2011-30719","3"
"IN-2011-30733","1"
"IN-2011-30894","2"
"IN-2011-32371","2"
"IN-2011-33589","1"
"IN-2011-40498","4"
"IN-2011-43718","4"
"IN-2011-44803","4"
"IN-2011-45398","2"
"IN-2011-46413","2"
